cluster,language,entry_id,llm_type,prompt_version,similarity_index,fuzzy_score,cosine_score,pattern_count,patterns,base_complexity,llm_complexity,base_depth,llm_depth
robot_name,go,go_robot_name_Exercism (go_drapala),claude,v1,81.59,77.55,84.9,2,go_make;generic_null_check,2.0,2.0,3.0,2.0
robot_name,go,go_robot_name_Exercism (go_drapala),claude,v4,52.71,50.83,54.24,2,go_make;generic_null_check,2.0,2.0,3.0,3.0
robot_name,go,go_robot_name_Exercism (go_drapala),gemini,v1,46.9,43.58,49.61,3,go_defer;go_make;generic_null_check,2.0,3.0,3.0,3.0
robot_name,go,go_robot_name_Exercism (go_drapala),gemini,v4,46.58,45.26,47.67,3,go_defer;go_make;generic_null_check,2.0,2.0,3.0,3.0
robot_name,go,go_robot_name_Exercism (go_drapala),gemini,v3,40.69,41.02,40.42,3,go_defer;go_range;go_make,2.0,1.0,3.0,3.0
robot_name,go,go_robot_name_Exercism (go_drapala),gemini,v2,44.09,42.58,45.32,2,go_defer;go_make,2.0,1.0,3.0,3.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),openAI,v1,55.38,57.89,53.32,0,,0.0,2.0,2.0,4.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),openAI,v4,75.46,64.65,84.31,0,,0.0,0.0,2.0,2.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),openAI,v3,55.38,57.89,53.32,0,,0.0,2.0,2.0,4.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),openAI,v2,69.75,67.41,71.66,0,,0.0,1.0,2.0,3.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),claude,v1,84.42,75.32,91.87,0,,0.0,0.0,2.0,2.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),claude,v3,83.28,75.67,89.5,0,,0.0,0.0,2.0,2.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),claude,v2,46.4,56.84,37.86,0,,0.0,2.0,2.0,4.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),claude,v4,45.31,53.21,38.84,1,generic_null_check,0.0,1.0,2.0,3.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),gemini,v1,52.33,55.65,49.62,0,,0.0,2.0,2.0,4.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),gemini,v4,58.73,60.46,57.31,0,,0.0,2.0,2.0,4.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),gemini,v2,52.45,55.53,49.93,0,,0.0,2.0,2.0,4.0
resistor_color_enum,java,Java_resistor_color_Exercism (java_tusktenon),gemini,v3,57.63,57.12,58.04,0,,0.0,1.0,2.0,3.0
count_ip_addresses,python,count_ip_addresses_201,openAI,v4,47.34,32.69,59.32,0,,10.0,8.0,10.0,12.0
count_ip_addresses,python,count_ip_addresses_201,openAI,v1,47.23,33.08,58.81,0,,10.0,9.0,10.0,12.0
count_ip_addresses,python,count_ip_addresses_201,openAI,v2,48.83,32.58,62.14,3,python_generator_expression;python_builtin_sum;python_ast_comprehension,10.0,8.0,10.0,12.0
count_ip_addresses,python,count_ip_addresses_201,openAI,v3,48.83,32.58,62.14,3,python_generator_expression;python_builtin_sum;python_ast_comprehension,10.0,8.0,10.0,12.0
count_ip_addresses,python,count_ip_addresses_201,claude,v1,82.82,77.88,86.86,0,,10.0,22.0,10.0,12.0
count_ip_addresses,python,count_ip_addresses_201,claude,v4,43.52,39.54,46.77,0,,10.0,18.0,10.0,9.0
count_ip_addresses,python,count_ip_addresses_201,claude,v3,42.89,39.27,45.85,0,,10.0,19.0,10.0,14.0
count_ip_addresses,python,count_ip_addresses_201,claude,v2,83.08,77.78,87.41,0,,10.0,19.0,10.0,12.0
count_ip_addresses,python,count_ip_addresses_201,gemini,v2,89.46,85.58,92.64,0,,10.0,9.0,10.0,10.0
count_ip_addresses,python,count_ip_addresses_201,gemini,v3,90.47,87.57,92.85,0,,10.0,12.0,10.0,9.0
count_ip_addresses,python,count_ip_addresses_201,gemini,v4,89.86,88.1,91.29,0,,10.0,12.0,10.0,10.0
count_ip_addresses,python,count_ip_addresses_201,gemini,v1,90.1,87.0,92.64,0,,10.0,12.0,10.0,9.0
climbing_staircase,python,climbing_staircase_199,openAI,v4,50.3,30.08,66.84,2,python_generator_expression;python_builtin_sum,6.0,2.0,9.0,10.0
climbing_staircase,python,climbing_staircase_199,openAI,v1,50.34,32.78,64.72,2,python_generator_expression;python_builtin_sum,6.0,2.0,9.0,10.0
climbing_staircase,python,climbing_staircase_199,openAI,v2,50.09,33.42,63.72,2,python_generator_expression;python_builtin_sum,6.0,2.0,9.0,10.0
climbing_staircase,python,climbing_staircase_199,openAI,v3,50.3,30.08,66.84,2,python_generator_expression;python_builtin_sum,6.0,2.0,9.0,10.0
climbing_staircase,python,climbing_staircase_199,claude,v1,86.99,81.36,91.6,1,python_generator_expression,6.0,9.0,9.0,9.0
climbing_staircase,python,climbing_staircase_199,claude,v4,56.72,46.87,64.78,0,,6.0,8.0,9.0,10.0
climbing_staircase,python,climbing_staircase_199,claude,v3,50.01,52.82,47.7,2,python_generator_expression;python_builtin_min_max,6.0,11.0,9.0,9.0
climbing_staircase,python,climbing_staircase_199,claude,v2,85.82,79.65,90.86,0,,6.0,9.0,9.0,10.0
climbing_staircase,python,climbing_staircase_199,gemini,v2,90.85,89.22,92.17,0,,6.0,4.0,9.0,9.0
climbing_staircase,python,climbing_staircase_199,gemini,v3,90.85,89.22,92.17,0,,6.0,4.0,9.0,9.0
climbing_staircase,python,climbing_staircase_199,gemini,v4,90.85,89.22,92.17,0,,6.0,4.0,9.0,9.0
climbing_staircase,python,climbing_staircase_199,gemini,v1,90.85,89.22,92.17,0,,6.0,4.0,9.0,9.0
isbn_verifier,python,isbn-verifier_17,openAI,v1,73.52,63.06,82.09,2,python_builtin_sum;python_enumerate,8.0,6.0,12.0,11.0
isbn_verifier,python,isbn-verifier_17,openAI,v4,73.52,63.06,82.09,2,python_builtin_sum;python_enumerate,8.0,6.0,12.0,11.0
isbn_verifier,python,isbn-verifier_17,openAI,v3,72.98,62.96,81.17,2,python_builtin_sum;python_enumerate,8.0,6.0,12.0,11.0
isbn_verifier,python,isbn-verifier_17,openAI,v2,72.98,62.96,81.17,2,python_builtin_sum;python_enumerate,8.0,6.0,12.0,11.0
isbn_verifier,python,isbn-verifier_17,claude,v1,52.44,60.17,46.12,0,,8.0,6.0,12.0,8.0
isbn_verifier,python,isbn-verifier_17,claude,v4,54.81,62.13,48.83,0,,8.0,6.0,12.0,9.0
isbn_verifier,python,isbn-verifier_17,claude,v3,73.47,66.89,78.86,2,python_builtin_sum;python_enumerate,8.0,7.0,12.0,10.0
isbn_verifier,python,isbn-verifier_17,claude,v2,54.77,66.3,45.33,1,python_enumerate,8.0,8.0,12.0,9.0
isbn_verifier,python,isbn-verifier_17,gemini,v1,43.82,64.43,26.95,1,python_enumerate,8.0,7.0,12.0,9.0
isbn_verifier,python,isbn-verifier_17,gemini,v4,41.21,60.86,25.13,1,python_enumerate,8.0,6.0,12.0,8.0
isbn_verifier,python,isbn-verifier_17,gemini,v3,43.83,66.1,25.61,1,python_enumerate,8.0,8.0,12.0,9.0
isbn_verifier,python,isbn-verifier_17,gemini,v2,44.25,64.11,28.01,1,python_enumerate,8.0,7.0,12.0,9.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,openAI,v1,51.42,63.96,41.16,1,generic_constant_extraction,3.0,3.0,4.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,openAI,v4,49.24,62.36,38.51,1,generic_constant_extraction,3.0,3.0,4.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,openAI,v3,51.39,63.89,41.16,1,generic_constant_extraction,3.0,3.0,4.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,openAI,v2,53.58,67.95,41.83,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,claude,v1,64.67,69.27,60.91,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,claude,v4,64.17,69.92,59.47,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,claude,v3,64.67,69.27,60.91,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,claude,v2,64.98,69.19,61.53,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,gemini,v1,79.12,73.16,83.99,1,generic_constant_extraction,3.0,5.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,gemini,v4,67.32,71.63,63.8,1,generic_constant_extraction,3.0,5.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,gemini,v3,64.21,68.92,60.36,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg,gemini,v2,79.15,73.23,83.99,1,generic_constant_extraction,3.0,5.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,openAI,v1,65.28,60.82,68.93,2,generic_early_return;generic_guard_clause,2.0,3.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,openAI,v4,84.28,76.3,90.8,0,,2.0,2.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,openAI,v3,84.28,76.3,90.8,0,,2.0,2.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,openAI,v2,64.95,62.92,66.62,0,,2.0,3.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,claude,v1,83.69,77.64,88.65,0,,2.0,2.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,claude,v4,60.6,56.89,63.63,2,generic_early_return;generic_guard_clause,2.0,6.0,2.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,claude,v3,60.3,56.66,63.28,2,generic_early_return;generic_guard_clause,2.0,6.0,2.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,claude,v2,85.44,80.52,89.46,0,,2.0,2.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,gemini,v1,67.41,60.04,73.43,3,js_for_of;generic_early_return;generic_guard_clause,2.0,5.0,2.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,gemini,v4,76.65,70.02,82.08,0,,2.0,4.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,gemini,v3,76.24,72.26,79.49,0,,2.0,3.0,2.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ffflorian_ffflorian,gemini,v2,72.54,67.41,76.73,0,,2.0,4.0,2.0,2.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v1,51.42,63.96,41.16,1,generic_constant_extraction,3.0,3.0,4.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v4,49.24,62.36,38.51,1,generic_constant_extraction,3.0,3.0,4.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v3,51.39,63.89,41.16,1,generic_constant_extraction,3.0,3.0,4.0,3.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,openAI,v2,53.58,67.95,41.83,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v1,64.67,69.27,60.91,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v4,64.17,69.92,59.47,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v3,64.67,69.27,60.91,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,claude,v2,64.98,69.19,61.53,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v1,79.12,73.16,83.99,1,generic_constant_extraction,3.0,5.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v4,67.32,71.63,63.8,1,generic_constant_extraction,3.0,5.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v3,64.21,68.92,60.36,1,generic_constant_extraction,3.0,4.0,4.0,4.0
isbn_verifier,javascript,javascript_isbn-verifier_exercism-javascript-ThomasZumsteg_ThomasZumsteg,gemini,v2,79.15,73.23,83.99,1,generic_constant_extraction,3.0,5.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v2,58.73,69.91,49.58,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v3,58.43,69.97,48.99,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v1,48.64,59.64,39.64,1,js_for_of,3.0,5.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v4,52.84,54.55,51.45,0,,3.0,4.0,4.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v3,50.77,59.17,43.89,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v2,51.05,59.17,44.41,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v4,60.75,64.48,57.7,0,,3.0,4.0,4.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,openAI,v1,55.97,69.77,44.68,1,js_for_of,3.0,5.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v1,51.12,59.47,44.28,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v4,50.04,60.55,41.43,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v2,55.83,67.25,46.49,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v3,56.15,66.52,47.67,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v4,55.95,67.5,46.49,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v1,57.84,69.02,48.7,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v3,49.63,57.41,43.27,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,claude,v2,49.94,60.33,41.43,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v1,48.27,58.46,39.94,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v4,47.35,57.79,38.81,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v2,56.87,68.24,47.57,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v3,52.9,66.16,42.05,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v4,54.63,68.92,42.94,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v1,54.01,65.53,44.58,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v3,47.01,58.4,37.69,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte,gemini,v2,49.97,58.05,43.37,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v2,43.62,49.82,38.54,1,generic_constant_extraction,2.0,4.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v3,59.83,72.65,49.34,1,generic_constant_extraction,2.0,3.0,2.0,2.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v1,36.94,39.06,35.21,1,generic_constant_extraction,2.0,4.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v4,50.8,59.72,43.5,1,generic_constant_extraction,2.0,3.0,2.0,2.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v3,50.8,59.72,43.5,1,generic_constant_extraction,2.0,3.0,2.0,2.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v2,36.94,39.06,35.21,1,generic_constant_extraction,2.0,4.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v4,59.83,72.65,49.34,1,generic_constant_extraction,2.0,3.0,2.0,2.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,openAI,v1,43.62,49.82,38.54,1,generic_constant_extraction,2.0,4.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v1,33.59,34.76,32.64,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,8.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v4,33.36,38.53,29.13,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,7.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v2,46.37,57.36,37.38,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,6.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v3,35.54,43.86,28.74,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,6.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v4,38.53,48.17,30.65,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,7.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v1,37.97,42.39,34.35,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,8.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v3,30.83,35.92,26.67,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,6.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,claude,v2,39.49,44.93,35.05,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,6.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v1,40.25,45.51,35.95,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,5.0,2.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v4,39.1,45.29,34.04,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,5.0,2.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v2,46.44,53.47,40.7,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,6.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v3,47.49,57.79,39.06,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,5.0,2.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v4,46.81,58.2,37.49,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,5.0,2.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v1,47.99,58.4,39.47,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,5.0,2.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v3,39.82,45.02,35.56,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,5.0,2.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-FilipeCerejo,gemini,v2,38.04,42.81,34.14,3,generic_early_return;generic_guard_clause;generic_constant_extraction,2.0,6.0,2.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v2,58.73,69.91,49.58,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v3,58.43,69.97,48.99,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v1,48.64,59.64,39.64,1,js_for_of,3.0,5.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v4,52.84,54.55,51.45,0,,3.0,4.0,4.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v3,50.77,59.17,43.89,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v2,51.05,59.17,44.41,1,js_for_of,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v4,60.75,64.48,57.7,0,,3.0,4.0,4.0,3.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,openAI,v1,55.97,69.77,44.68,1,js_for_of,3.0,5.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v1,51.12,59.47,44.28,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v4,50.04,60.55,41.43,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v2,55.83,67.25,46.49,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v3,56.15,66.52,47.67,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v4,55.95,67.5,46.49,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v1,57.84,69.02,48.7,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v3,49.63,57.41,43.27,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,claude,v2,49.94,60.33,41.43,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,gemini,v1,48.27,58.46,39.94,0,,3.0,4.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,gemini,v4,47.35,57.79,38.81,0,,3.0,6.0,4.0,4.0
isbn_verifier,typescript,typescript_isbn-verifier_Exercism-typescript-shybyte_shybyte,gemini,v2,56.87,68.24,47.57,0,,3.0,6.0,4.0,4.0
